layer,phase_id,phase_label,event_id,event_name,event_date,event_week,event_family,event_anchor,expected_direction,hypothesis,source_url,window,pre_start,pre_end_exclusive,post_start,post_end_exclusive,n_obs_pre,n_obs_post,wallet_pct_shift_during_same_window,pre_window_truncated,post_window_truncated,post_window_crosses_luna,analysis_universe,analysis_universe_label,cat_clean,semantic_within_cat,subcat_key,subcat_label,pre_sales_sum,pre_count_sum,pre_user_weeks_sum,pre_source_rows,post_sales_sum,post_count_sum,post_user_weeks_sum,post_source_rows,support_ok,share_of_wallet_pre,share_of_wallet_post,share_of_wallet_diff,share_of_wallet_pct_change,sales_per_active_user_pre,sales_per_active_user_post,sales_per_active_user_diff,sales_per_active_user_pct_change,count_per_active_user_pre,count_per_active_user_post,count_per_active_user_diff,count_per_active_user_pct_change,active_subcat_user_proxy_pre,active_subcat_user_proxy_post,active_subcat_user_proxy_diff,active_subcat_user_proxy_pct_change
subcategory,treasury_crypto_casspr_consultation_close_2022_4w,Treasury crypto CASSPr consultation closes +/-4w,treasury_crypto_casspr_consultation_close_2022,Treasury crypto CASSPr consultation closes,2022-05-27,2022-05-23,crypto_regulation,Submissions closed for the Treasury CASSPr licensing and custody consultation.,ambiguous,Closure date is heavily confounded by the LUNA collapse and should be diagnostic only.,https://treasury.gov.au/consultation/c2022-259046,4,2022-04-25,2022-05-23,2022-05-23,2022-06-20,1,1,0.07740115723533685,False,False,False,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Home Improvement,home_improvement_misc_crypto_swyftx,Home Improvement :: home_improvement_misc_crypto_swyftx,Home Improvement: home improvement misc crypto swyftx,60.0,1.0,1.0,1,90.24,1.0,1.0,1,False,9.356583461035226e-08,1.2120564570827645e-07,2.7639811097924186e-08,0.29540495430867536,0.0002731780164544225,0.00039976432333774855,0.00012658630688332603,0.46338394474888467,4.552966940907042e-06,4.43001244833498e-06,-1.2295449257206235e-07,-0.02700535588505006,4.552966940907042e-06,4.43001244833498e-06,-1.2295449257206235e-07,-0.02700535588505006
subcategory,treasury_crypto_casspr_consultation_close_2022_4w,Treasury crypto CASSPr consultation closes +/-4w,treasury_crypto_casspr_consultation_close_2022,Treasury crypto CASSPr consultation closes,2022-05-27,2022-05-23,crypto_regulation,Submissions closed for the Treasury CASSPr licensing and custody consultation.,ambiguous,Closure date is heavily confounded by the LUNA collapse and should be diagnostic only.,https://treasury.gov.au/consultation/c2022-259046,4,2022-04-25,2022-05-23,2022-05-23,2022-06-20,0,0,0.07740115723533685,False,False,False,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Insurance,insurance_misc_crypto_binance,Insurance :: insurance_misc_crypto_binance,Insurance: insurance misc crypto binance,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_close_2022_4w,Treasury crypto CASSPr consultation closes +/-4w,treasury_crypto_casspr_consultation_close_2022,Treasury crypto CASSPr consultation closes,2022-05-27,2022-05-23,crypto_regulation,Submissions closed for the Treasury CASSPr licensing and custody consultation.,ambiguous,Closure date is heavily confounded by the LUNA collapse and should be diagnostic only.,https://treasury.gov.au/consultation/c2022-259046,4,2022-04-25,2022-05-23,2022-05-23,2022-06-20,0,0,0.07740115723533685,False,False,False,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Insurance,insurance_misc_crypto_coinbase,Insurance :: insurance_misc_crypto_coinbase,Insurance: insurance misc crypto coinbase,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_close_2022_4w,Treasury crypto CASSPr consultation closes +/-4w,treasury_crypto_casspr_consultation_close_2022,Treasury crypto CASSPr consultation closes,2022-05-27,2022-05-23,crypto_regulation,Submissions closed for the Treasury CASSPr licensing and custody consultation.,ambiguous,Closure date is heavily confounded by the LUNA collapse and should be diagnostic only.,https://treasury.gov.au/consultation/c2022-259046,4,2022-04-25,2022-05-23,2022-05-23,2022-06-20,0,0,0.07740115723533685,False,False,False,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Insurance,insurance_misc_crypto_coinjar,Insurance :: insurance_misc_crypto_coinjar,Insurance: insurance misc crypto coinjar,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_close_2022_4w,Treasury crypto CASSPr consultation closes +/-4w,treasury_crypto_casspr_consultation_close_2022,Treasury crypto CASSPr consultation closes,2022-05-27,2022-05-23,crypto_regulation,Submissions closed for the Treasury CASSPr licensing and custody consultation.,ambiguous,Closure date is heavily confounded by the LUNA collapse and should be diagnostic only.,https://treasury.gov.au/consultation/c2022-259046,4,2022-04-25,2022-05-23,2022-05-23,2022-06-20,0,0,0.07740115723533685,False,False,False,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Insurance,insurance_misc_crypto_coinspot,Insurance :: insurance_misc_crypto_coinspot,Insurance: insurance misc crypto coinspot,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_close_2022_4w,Treasury crypto CASSPr consultation closes +/-4w,treasury_crypto_casspr_consultation_close_2022,Treasury crypto CASSPr consultation closes,2022-05-27,2022-05-23,crypto_regulation,Submissions closed for the Treasury CASSPr licensing and custody consultation.,ambiguous,Closure date is heavily confounded by the LUNA collapse and should be diagnostic only.,https://treasury.gov.au/consultation/c2022-259046,4,2022-04-25,2022-05-23,2022-05-23,2022-06-20,0,0,0.07740115723533685,False,False,False,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Insurance,insurance_misc_crypto_independent_reserve,Insurance :: insurance_misc_crypto_independent_reserve,Insurance: insurance misc crypto independent reserve,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_close_2022_4w,Treasury crypto CASSPr consultation closes +/-4w,treasury_crypto_casspr_consultation_close_2022,Treasury crypto CASSPr consultation closes,2022-05-27,2022-05-23,crypto_regulation,Submissions closed for the Treasury CASSPr licensing and custody consultation.,ambiguous,Closure date is heavily confounded by the LUNA collapse and should be diagnostic only.,https://treasury.gov.au/consultation/c2022-259046,4,2022-04-25,2022-05-23,2022-05-23,2022-06-20,4,4,0.07740115723533685,False,False,False,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Loans,loans_misc_crypto_binance,Loans :: loans_misc_crypto_binance,Loans: loans misc crypto binance,18382.25,76.0,55.0,4,31038.949999999997,68.0,44.0,4,False,6.811205149412343e-06,1.043995740606849e-05,3.6287522566561468e-06,0.5327621437109743,0.020825143014775584,0.03509340651844838,0.014268263503672798,0.685146003249503,8.6118466517967e-05,7.652201364237785e-05,-9.596452875589156e-06,-0.11143316019900373,6.231537756734554e-05,4.960442919171164e-05,-1.2710948375633903e-05,-0.20397771580372617
subcategory,treasury_crypto_casspr_consultation_close_2022_4w,Treasury crypto CASSPr consultation closes +/-4w,treasury_crypto_casspr_consultation_close_2022,Treasury crypto CASSPr consultation closes,2022-05-27,2022-05-23,crypto_regulation,Submissions closed for the Treasury CASSPr licensing and custody consultation.,ambiguous,Closure date is heavily confounded by the LUNA collapse and should be diagnostic only.,https://treasury.gov.au/consultation/c2022-259046,4,2022-04-25,2022-05-23,2022-05-23,2022-06-20,0,0,0.07740115723533685,False,False,False,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Loans,loans_misc_crypto_coinbase,Loans :: loans_misc_crypto_coinbase,Loans: loans misc crypto coinbase,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_close_2022_4w,Treasury crypto CASSPr consultation closes +/-4w,treasury_crypto_casspr_consultation_close_2022,Treasury crypto CASSPr consultation closes,2022-05-27,2022-05-23,crypto_regulation,Submissions closed for the Treasury CASSPr licensing and custody consultation.,ambiguous,Closure date is heavily confounded by the LUNA collapse and should be diagnostic only.,https://treasury.gov.au/consultation/c2022-259046,4,2022-04-25,2022-05-23,2022-05-23,2022-06-20,0,0,0.07740115723533685,False,False,False,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Loans,loans_misc_crypto_coinjar,Loans :: loans_misc_crypto_coinjar,Loans: loans misc crypto coinjar,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_close_2022_4w,Treasury crypto CASSPr consultation closes +/-4w,treasury_crypto_casspr_consultation_close_2022,Treasury crypto CASSPr consultation closes,2022-05-27,2022-05-23,crypto_regulation,Submissions closed for the Treasury CASSPr licensing and custody consultation.,ambiguous,Closure date is heavily confounded by the LUNA collapse and should be diagnostic only.,https://treasury.gov.au/consultation/c2022-259046,4,2022-04-25,2022-05-23,2022-05-23,2022-06-20,4,4,0.07740115723533685,False,False,False,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Loans,loans_misc_crypto_coinspot,Loans :: loans_misc_crypto_coinspot,Loans: loans misc crypto coinspot,67527.38999999998,273.0,185.0,4,39930.35,131.0,93.0,4,False,2.5235291158836676e-05,1.3342087676460749e-05,-1.1893203482375927e-05,-0.47129250094708214,0.07661440201322288,0.04507501374329462,-0.03153938826992826,-0.41166396188127763,0.0003098117575534863,0.0001477577381555106,-0.0001620540193979757,-0.5230725285498518,0.00020984782352783041,0.0001048598771105932,-0.00010498794641723721,-0.5003051480460722
subcategory,treasury_crypto_casspr_consultation_close_2022_4w,Treasury crypto CASSPr consultation closes +/-4w,treasury_crypto_casspr_consultation_close_2022,Treasury crypto CASSPr consultation closes,2022-05-27,2022-05-23,crypto_regulation,Submissions closed for the Treasury CASSPr licensing and custody consultation.,ambiguous,Closure date is heavily confounded by the LUNA collapse and should be diagnostic only.,https://treasury.gov.au/consultation/c2022-259046,4,2022-04-25,2022-05-23,2022-05-23,2022-06-20,0,0,0.07740115723533685,False,False,False,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Loans,loans_misc_crypto_independent_reserve,Loans :: loans_misc_crypto_independent_reserve,Loans: loans misc crypto independent reserve,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_close_2022_4w,Treasury crypto CASSPr consultation closes +/-4w,treasury_crypto_casspr_consultation_close_2022,Treasury crypto CASSPr consultation closes,2022-05-27,2022-05-23,crypto_regulation,Submissions closed for the Treasury CASSPr licensing and custody consultation.,ambiguous,Closure date is heavily confounded by the LUNA collapse and should be diagnostic only.,https://treasury.gov.au/consultation/c2022-259046,4,2022-04-25,2022-05-23,2022-05-23,2022-06-20,4,4,0.07740115723533685,False,False,False,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Loans,loans_misc_crypto_swyftx,Loans :: loans_misc_crypto_swyftx,Loans: loans misc crypto swyftx,5689.25,25.0,14.0,4,1768.1,17.0,10.0,4,False,2.1813889351268523e-06,5.881981401575773e-07,-1.593190794969275e-06,-0.7303561365486745,0.00646993254729709,0.001992627547171439,-0.00447730500012565,-0.6920172609830547,2.8377265706037047e-05,1.91569036739363e-05,-9.220362032100746e-06,-0.32492073505655567,1.5884181047201163e-05,1.128246285169535e-05,-4.601718195505812e-06,-0.28970446646455517
subcategory,treasury_crypto_casspr_consultation_close_2022_4w,Treasury crypto CASSPr consultation closes +/-4w,treasury_crypto_casspr_consultation_close_2022,Treasury crypto CASSPr consultation closes,2022-05-27,2022-05-23,crypto_regulation,Submissions closed for the Treasury CASSPr licensing and custody consultation.,ambiguous,Closure date is heavily confounded by the LUNA collapse and should be diagnostic only.,https://treasury.gov.au/consultation/c2022-259046,4,2022-04-25,2022-05-23,2022-05-23,2022-06-20,0,0,0.07740115723533685,False,False,False,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Mortgage,mortgage_misc_crypto_binance,Mortgage :: mortgage_misc_crypto_binance,Mortgage: mortgage misc crypto binance,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_close_2022_4w,Treasury crypto CASSPr consultation closes +/-4w,treasury_crypto_casspr_consultation_close_2022,Treasury crypto CASSPr consultation closes,2022-05-27,2022-05-23,crypto_regulation,Submissions closed for the Treasury CASSPr licensing and custody consultation.,ambiguous,Closure date is heavily confounded by the LUNA collapse and should be diagnostic only.,https://treasury.gov.au/consultation/c2022-259046,4,2022-04-25,2022-05-23,2022-05-23,2022-06-20,0,0,0.07740115723533685,False,False,False,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Mortgage,mortgage_misc_crypto_coinbase,Mortgage :: mortgage_misc_crypto_coinbase,Mortgage: mortgage misc crypto coinbase,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_close_2022_4w,Treasury crypto CASSPr consultation closes +/-4w,treasury_crypto_casspr_consultation_close_2022,Treasury crypto CASSPr consultation closes,2022-05-27,2022-05-23,crypto_regulation,Submissions closed for the Treasury CASSPr licensing and custody consultation.,ambiguous,Closure date is heavily confounded by the LUNA collapse and should be diagnostic only.,https://treasury.gov.au/consultation/c2022-259046,4,2022-04-25,2022-05-23,2022-05-23,2022-06-20,0,0,0.07740115723533685,False,False,False,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Mortgage,mortgage_misc_crypto_coinspot,Mortgage :: mortgage_misc_crypto_coinspot,Mortgage: mortgage misc crypto coinspot,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_close_2022_4w,Treasury crypto CASSPr consultation closes +/-4w,treasury_crypto_casspr_consultation_close_2022,Treasury crypto CASSPr consultation closes,2022-05-27,2022-05-23,crypto_regulation,Submissions closed for the Treasury CASSPr licensing and custody consultation.,ambiguous,Closure date is heavily confounded by the LUNA collapse and should be diagnostic only.,https://treasury.gov.au/consultation/c2022-259046,4,2022-04-25,2022-05-23,2022-05-23,2022-06-20,0,0,0.07740115723533685,False,False,False,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Mortgage,mortgage_misc_crypto_swyftx,Mortgage :: mortgage_misc_crypto_swyftx,Mortgage: mortgage misc crypto swyftx,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_close_2022_4w,Treasury crypto CASSPr consultation closes +/-4w,treasury_crypto_casspr_consultation_close_2022,Treasury crypto CASSPr consultation closes,2022-05-27,2022-05-23,crypto_regulation,Submissions closed for the Treasury CASSPr licensing and custody consultation.,ambiguous,Closure date is heavily confounded by the LUNA collapse and should be diagnostic only.,https://treasury.gov.au/consultation/c2022-259046,4,2022-04-25,2022-05-23,2022-05-23,2022-06-20,0,0,0.07740115723533685,False,False,False,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Office & Business,office_business_misc_crypto_coinbase,Office & Business :: office_business_misc_crypto_coinbase,Office & Business: office business misc crypto coinbase,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_close_2022_4w,Treasury crypto CASSPr consultation closes +/-4w,treasury_crypto_casspr_consultation_close_2022,Treasury crypto CASSPr consultation closes,2022-05-27,2022-05-23,crypto_regulation,Submissions closed for the Treasury CASSPr licensing and custody consultation.,ambiguous,Closure date is heavily confounded by the LUNA collapse and should be diagnostic only.,https://treasury.gov.au/consultation/c2022-259046,4,2022-04-25,2022-05-23,2022-05-23,2022-06-20,4,4,0.07740115723533685,False,False,False,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Other,other_misc_crypto_binance,Other :: other_misc_crypto_binance,Other: other misc crypto binance,931487.31,2510.0,1301.0,4,835433.6400000001,2033.0,1002.0,4,True,0.00034170021695174857,0.0002824222177550054,-5.927799919674319e-05,-0.17347954802473486,1.0561881831281448,0.9418008782404084,-0.11438730488773641,-0.10830201162538293,0.0028443950313665105,0.002290299779796127,-0.0005540952515703836,-0.19480249594733115,0.0014739699083158961,0.0011286040446873403,-0.00034536586362855586,-0.23430998263944086
subcategory,treasury_crypto_casspr_consultation_close_2022_4w,Treasury crypto CASSPr consultation closes +/-4w,treasury_crypto_casspr_consultation_close_2022,Treasury crypto CASSPr consultation closes,2022-05-27,2022-05-23,crypto_regulation,Submissions closed for the Treasury CASSPr licensing and custody consultation.,ambiguous,Closure date is heavily confounded by the LUNA collapse and should be diagnostic only.,https://treasury.gov.au/consultation/c2022-259046,4,2022-04-25,2022-05-23,2022-05-23,2022-06-20,0,0,0.07740115723533685,False,False,False,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Other,other_misc_crypto_coinbase,Other :: other_misc_crypto_coinbase,Other: other misc crypto coinbase,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_close_2022_4w,Treasury crypto CASSPr consultation closes +/-4w,treasury_crypto_casspr_consultation_close_2022,Treasury crypto CASSPr consultation closes,2022-05-27,2022-05-23,crypto_regulation,Submissions closed for the Treasury CASSPr licensing and custody consultation.,ambiguous,Closure date is heavily confounded by the LUNA collapse and should be diagnostic only.,https://treasury.gov.au/consultation/c2022-259046,4,2022-04-25,2022-05-23,2022-05-23,2022-06-20,2,2,0.07740115723533685,False,False,False,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Other,other_misc_crypto_coinjar,Other :: other_misc_crypto_coinjar,Other: other misc crypto coinjar,201.0,3.0,3.0,2,1050.0,2.0,2.0,2,False,1.500594799313326e-07,6.919860800737405e-07,5.419266001424078e-07,3.611411957381127,0.00045678405529246273,0.0023712605535802823,0.0019144764982878197,4.191206930509096,6.821559188673613e-06,4.475516466539398e-06,-2.3460427221342147e-06,-0.3439159079685975,6.821559188673613e-06,4.475516466539398e-06,-2.3460427221342147e-06,-0.3439159079685975
subcategory,treasury_crypto_casspr_consultation_close_2022_4w,Treasury crypto CASSPr consultation closes +/-4w,treasury_crypto_casspr_consultation_close_2022,Treasury crypto CASSPr consultation closes,2022-05-27,2022-05-23,crypto_regulation,Submissions closed for the Treasury CASSPr licensing and custody consultation.,ambiguous,Closure date is heavily confounded by the LUNA collapse and should be diagnostic only.,https://treasury.gov.au/consultation/c2022-259046,4,2022-04-25,2022-05-23,2022-05-23,2022-06-20,4,4,0.07740115723533685,False,False,False,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Other,other_misc_crypto_coinspot,Other :: other_misc_crypto_coinspot,Other: other misc crypto coinspot,184214.27,585.0,296.0,4,56870.490000000005,323.0,152.0,4,True,6.865267069535249e-05,1.9154226573376265e-05,-4.949844412197623e-05,-0.7209980852984802,0.20903324080213703,0.06412437505814056,-0.14490886574399647,-0.6932335985794802,0.0006635318605230843,0.00036407265933513934,-0.00029945920118794496,-0.4513109603386208,0.0003355353711062992,0.00017122978750533203,-0.00016430558360096717,-0.4896818569655787
subcategory,treasury_crypto_casspr_consultation_close_2022_4w,Treasury crypto CASSPr consultation closes +/-4w,treasury_crypto_casspr_consultation_close_2022,Treasury crypto CASSPr consultation closes,2022-05-27,2022-05-23,crypto_regulation,Submissions closed for the Treasury CASSPr licensing and custody consultation.,ambiguous,Closure date is heavily confounded by the LUNA collapse and should be diagnostic only.,https://treasury.gov.au/consultation/c2022-259046,4,2022-04-25,2022-05-23,2022-05-23,2022-06-20,2,1,0.07740115723533685,False,False,False,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Other,other_misc_crypto_independent_reserve,Other :: other_misc_crypto_independent_reserve,Other: other misc crypto independent reserve,5000.0,3.0,2.0,2,400.0,1.0,1.0,1,False,3.6247623744687977e-06,5.726599297279257e-07,-3.052102444740872e-06,-0.842014490725934,0.01134779924444579,0.0018122590261826124,-0.009535540218263179,-0.840298635255675,6.817911042086625e-06,4.53064756545653e-06,-2.2872634766300944e-06,-0.33547863304624115,4.541427571633104e-06,4.53064756545653e-06,-1.0780006176573828e-08,-0.002373704304767173
subcategory,treasury_crypto_casspr_consultation_close_2022_4w,Treasury crypto CASSPr consultation closes +/-4w,treasury_crypto_casspr_consultation_close_2022,Treasury crypto CASSPr consultation closes,2022-05-27,2022-05-23,crypto_regulation,Submissions closed for the Treasury CASSPr licensing and custody consultation.,ambiguous,Closure date is heavily confounded by the LUNA collapse and should be diagnostic only.,https://treasury.gov.au/consultation/c2022-259046,4,2022-04-25,2022-05-23,2022-05-23,2022-06-20,4,4,0.07740115723533685,False,False,False,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Other,other_misc_crypto_swyftx,Other :: other_misc_crypto_swyftx,Other: other misc crypto swyftx,173003.47999999998,542.0,345.0,4,90975.35,356.0,225.0,4,True,6.466869383029668e-05,3.071058112380239e-05,-3.395811270649429e-05,-0.5251089931645602,0.19600879926684472,0.10219509106081358,-0.09381370820603115,-0.4786198811325504,0.0006142288505533561,0.0004007119352590224,-0.00021351691529433373,-0.3476178546513686,0.00039098347474183316,0.00025324703704470244,-0.00013773643769713072,-0.35228199296166735
subcategory,treasury_crypto_casspr_consultation_close_2022_4w,Treasury crypto CASSPr consultation closes +/-4w,treasury_crypto_casspr_consultation_close_2022,Treasury crypto CASSPr consultation closes,2022-05-27,2022-05-23,crypto_regulation,Submissions closed for the Treasury CASSPr licensing and custody consultation.,ambiguous,Closure date is heavily confounded by the LUNA collapse and should be diagnostic only.,https://treasury.gov.au/consultation/c2022-259046,4,2022-04-25,2022-05-23,2022-05-23,2022-06-20,1,0,0.07740115723533685,False,False,False,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Personal & Family,personal_family_misc_crypto_binance,Personal & Family :: personal_family_misc_crypto_binance,Personal & Family: personal family misc crypto binance,50.0,1.0,1.0,1,0.0,0.0,0.0,0,False,7.130823580095279e-08,,,,0.0002268592247766571,,,,4.537184495533142e-06,,,,4.537184495533142e-06,,,
subcategory,treasury_crypto_casspr_consultation_close_2022_4w,Treasury crypto CASSPr consultation closes +/-4w,treasury_crypto_casspr_consultation_close_2022,Treasury crypto CASSPr consultation closes,2022-05-27,2022-05-23,crypto_regulation,Submissions closed for the Treasury CASSPr licensing and custody consultation.,ambiguous,Closure date is heavily confounded by the LUNA collapse and should be diagnostic only.,https://treasury.gov.au/consultation/c2022-259046,4,2022-04-25,2022-05-23,2022-05-23,2022-06-20,0,0,0.07740115723533685,False,False,False,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Personal & Family,personal_family_misc_crypto_coinbase,Personal & Family :: personal_family_misc_crypto_coinbase,Personal & Family: personal family misc crypto coinbase,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_close_2022_4w,Treasury crypto CASSPr consultation closes +/-4w,treasury_crypto_casspr_consultation_close_2022,Treasury crypto CASSPr consultation closes,2022-05-27,2022-05-23,crypto_regulation,Submissions closed for the Treasury CASSPr licensing and custody consultation.,ambiguous,Closure date is heavily confounded by the LUNA collapse and should be diagnostic only.,https://treasury.gov.au/consultation/c2022-259046,4,2022-04-25,2022-05-23,2022-05-23,2022-06-20,4,4,0.07740115723533685,False,False,False,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Personal & Family,personal_family_misc_crypto_coinjar,Personal & Family :: personal_family_misc_crypto_coinjar,Personal & Family: personal family misc crypto coinjar,2790.0,20.0,16.0,4,1405.0,19.0,15.0,4,False,1.0339213085262401e-06,4.725692987404916e-07,-5.613520097857485e-07,-0.5429349459736972,0.003168604405396858,0.0015884732211894185,-0.0015801311842074393,-0.49868364176863306,2.2702344703298427e-05,2.1402820899349686e-05,-1.2995238039487413e-06,-0.0572418321073212,1.8163038669715307e-05,1.6896393431564392e-05,-1.2666452381509149e-06,-0.06973751810939512
subcategory,treasury_crypto_casspr_consultation_close_2022_4w,Treasury crypto CASSPr consultation closes +/-4w,treasury_crypto_casspr_consultation_close_2022,Treasury crypto CASSPr consultation closes,2022-05-27,2022-05-23,crypto_regulation,Submissions closed for the Treasury CASSPr licensing and custody consultation.,ambiguous,Closure date is heavily confounded by the LUNA collapse and should be diagnostic only.,https://treasury.gov.au/consultation/c2022-259046,4,2022-04-25,2022-05-23,2022-05-23,2022-06-20,3,2,0.07740115723533685,False,False,False,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Personal & Family,personal_family_misc_crypto_coinspot,Personal & Family :: personal_family_misc_crypto_coinspot,Personal & Family: personal family misc crypto coinspot,457.9,6.0,6.0,3,550.0,2.0,2.0,2,False,2.3234688232915248e-07,3.9083282549659106e-07,1.5848594316743857e-07,0.6821091876882628,0.000692138198073323,0.0012456874034827282,0.0005535492054094053,0.7997668774101729,9.061138245405963e-06,4.5258340251001735e-06,-4.535304220305789e-06,-0.5005225720516082,9.061138245405963e-06,4.5258340251001735e-06,-4.535304220305789e-06,-0.5005225720516082
subcategory,treasury_crypto_casspr_consultation_close_2022_4w,Treasury crypto CASSPr consultation closes +/-4w,treasury_crypto_casspr_consultation_close_2022,Treasury crypto CASSPr consultation closes,2022-05-27,2022-05-23,crypto_regulation,Submissions closed for the Treasury CASSPr licensing and custody consultation.,ambiguous,Closure date is heavily confounded by the LUNA collapse and should be diagnostic only.,https://treasury.gov.au/consultation/c2022-259046,4,2022-04-25,2022-05-23,2022-05-23,2022-06-20,3,2,0.07740115723533685,False,False,False,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Personal & Family,personal_family_misc_crypto_swyftx,Personal & Family :: personal_family_misc_crypto_swyftx,Personal & Family: personal family misc crypto swyftx,6029.0,5.0,3.0,3,596.05,4.0,3.0,2,False,3.047430075904588e-06,4.067981047725252e-07,-2.640631971132063e-06,-0.8665110947125595,0.009137278119690088,0.0013485805150548653,-0.007788697604635223,-0.8524089452690747,7.540653881036974e-06,9.04685450984399e-06,1.506200628807016e-06,0.19974403447886227,4.529154764002994e-06,6.7863442674720814e-06,2.2571895034690876e-06,0.4983688173804245
subcategory,treasury_crypto_casspr_consultation_close_2022_4w,Treasury crypto CASSPr consultation closes +/-4w,treasury_crypto_casspr_consultation_close_2022,Treasury crypto CASSPr consultation closes,2022-05-27,2022-05-23,crypto_regulation,Submissions closed for the Treasury CASSPr licensing and custody consultation.,ambiguous,Closure date is heavily confounded by the LUNA collapse and should be diagnostic only.,https://treasury.gov.au/consultation/c2022-259046,4,2022-04-25,2022-05-23,2022-05-23,2022-06-20,0,0,0.07740115723533685,False,False,False,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Pets,pets_misc_crypto_binance,Pets :: pets_misc_crypto_binance,Pets: pets misc crypto binance,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
subcategory,treasury_crypto_casspr_consultation_close_2022_4w,Treasury crypto CASSPr consultation closes +/-4w,treasury_crypto_casspr_consultation_close_2022,Treasury crypto CASSPr consultation closes,2022-05-27,2022-05-23,crypto_regulation,Submissions closed for the Treasury CASSPr licensing and custody consultation.,ambiguous,Closure date is heavily confounded by the LUNA collapse and should be diagnostic only.,https://treasury.gov.au/consultation/c2022-259046,4,2022-04-25,2022-05-23,2022-05-23,2022-06-20,0,0,0.07740115723533685,False,False,False,crypto_exchange_taxonomy_leakage,Crypto exchange labels outside Services,Pets,pets_misc_crypto_coinbase,Pets :: pets_misc_crypto_coinbase,Pets: pets misc crypto coinbase,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,,,,,,,,,,,,,,,,
